,review-star-rating,review-title,review-date,avp-badge,review-body,helpful-vote-statement,review-id,review-image-tile,product_name,ASIN,star_rating,product_id,helpful_votes
887,1.0 out of 5 stars,Aftersales care,2018-08-29,Verified Purchase,Defective product supplied to me..Replacement not given during warranty period...had to replace gear hardware...verry sorry...,265 people found this helpful,R281185IUYM3XH,,SAMSUNG-Gear-S3-Frontier-Smartwatch,B01N6OLO8U,1.0,B01N6OLO8U,265
888,1.0 out of 5 stars,No Samsung Pay In India..This is Absurd,2018-10-27,Verified Purchase,"The main feature that  I bought this watch for was Samsung pay. ""Seamlessly pay without swiping you card through MST) . But it doesn't work in India. More accurately it does not work in a watch you bought in India. I did not buy the watch from abroad because I was afraid Samsung pay for a foreign watch won't  work in India. Guess what, if you bought it from outside India, Samsung pay in that watch works in India. This is just STUPID. I kept waiting that an update would fix it but to no avail. You sell a watch for ₹28.5 K and skip out on the main selling feature. Very disappointed.",244 people found this helpful,R3FY7W46EREVDZ,,SAMSUNG-Gear-S3-Frontier-Smartwatch,B01N6OLO8U,1.0,B01N6OLO8U,244
889,1.0 out of 5 stars,Absolutely useless product,2018-11-01,Verified Purchase,"I have a Oneplus 5 smartphone and my work involves a lot of meetings. It was annoying to carry around my smartphone to be reminded of the meetings and that was my primary motivation to buy Gear S3, besides the other features it provided.When I researched about Gear S3, I found that it could connect to wifi independently and hence will not be dependent on the mobile phone. Alas! That was only for the models sold outside India. The India models can access data only via the smartphone bluetooth which means your mobility was restricted to 100 meters of your phone. That kind of sums up my entire frustration with the watch. This watch is smart only in the presence of a bluetooth enabled smartphone, else it's dumber than the imbeciles of Namaste England.In theory the watch claims to be doing a lot of things, from tracking your movements to notifying you of updates, to innumerable watch faces - but honestly all of them fall flat without the presence of your smartphone around.Add to it, the absolutely horrible and abhorrent documentation of Samsung or their community centers. The community centers are just echoes of wails from similarly frustrated customers who are unable to figure out what makes this costly hardware a smartwatch.Honestly, purchasing this would be an absolute waste of a money. Better buy a Fitbit or some other fitness band",116 people found this helpful,RWL411CHFF5EQ,,SAMSUNG-Gear-S3-Frontier-Smartwatch,B01N6OLO8U,1.0,B01N6OLO8U,116
890,4.0 out of 5 stars,Absolutely top notch with some accuracy issues,2019-07-28,Verified Purchase,"I was looking to buy a smartwatch since last 2 years and went through a lot of research and youtube videos to finally purchase Samsung Gear S3 Frontier smartwatch. The below review is based on 10 days of extensive usage of the watch. I have divided this review into pros and cons so let's see them one by one. We will start with the Pros firstPROS1- Gear S3 frontier is probably the best-looking smartwatch in the market which gets tough competition from Fossil Q Marshall. The rugged metallic look and finish gives it an amazing look and is a treat for your wrist.2- The big 46 mm dial gives a clear vision of time and small detailings like heart rate, calories burnt, steps walked, etc in just a single dial.3- There is absolutely no lag in the watch. The responses are absolutely quick and the touch is very good.4- All thanks to the Tizen OS, there are hundreds of paid and free watch faces available in the galaxy store which gives a new look to your watch every day.5- The calling feature is the best feature and is very useful if you are riding a bike or running or jogging. You don't have to take out your phone every time to see who is calling. The speaker is sufficiently louder and you can easily take calls on your watch without any problems.6- Push notifications are absolutely accurate and give you a lot of options to choose from the apps installed on your phone. You can read and reply to WhatsApp messages, FB messenger and SMSs as well. Typing on the watch is quite difficult due to the obvious small screens.7- I don't use a Samsung phone and there are no connectivity issues with the watch whatsoever.8- The rotating bezel does the job exceptionally well and from now on, I can't imagine my next smartwatch without a rotating bezel.CONS1- I am pretty much disappointed with the accuracy of the watch. While the heart rates and calories are measured with sufficient accuracy, steps count is not accurate as it counts steps even when I ride a bike or drive a car.2- I very much miss the availability of Samsung Pay (NFC) in the watch as it is not available in Indian models. Hope Samsung brings it soon to India.3- Being a sportsman, I really miss the sports modes in the watch. There is no Badminton mode or Tennis mode in the watch which is present even in the cheaper fitness bands available in the market.4- I wish Samsung provided an extra metal strap with the watch as the watch looks stunning with a metal band which i had to purchase separately.5- The battery lasts for 2-3 days if you keep the watch switched off when not in use or else even lesser. It takes good 4-5 hours for the watch to get fully charged from 0-100% which is very long.6- While riding a bike, the Cycling mode gets automatically started which shows the lack of accuracy.If you are looking for a great smartwatch with many features, this is surely the one you must go with as Galaxy Watch is very costly as compared to Gear S3 with only a few additional features. I got this watch at 15,990 on Prime day and i am super happy with it. If you find this review useful, just mark it HELPFUL so that others may read and get the information too.",78 people found this helpful,RIOIT65FPK50S,,SAMSUNG-Gear-S3-Frontier-Smartwatch,B01N6OLO8U,4.0,B01N6OLO8U,78
891,3.0 out of 5 stars,Zero for water resistance and customer support!,2019-03-16,Verified Purchase,"Hello,I brought Samsung smart watch in January 2019(3 months back). Now I have an issue that the device is continuously rebooting. I took it to the service center and they found water presence inside the watch and said that it wont be covered under warranty. Also the total amount for repair is around 16K which is 80% of watch cost.I wore my watch in rain. It comes to me as a surprise that a watch which claims to be a sports watch that can be used in 1 m deep water for 30 min is showing problems in mild rain!! I would also like to know if Samsung is cheating its customers by showing wrong specifications. I searched for reviews for the watch and found that many of your customers had the same issue. None of them are acknowledged by your team.Giving reviews for the product is the least thing that I can do at the moment since Samsung is unable to help me out for this issue, so that the other customers are not mislead.I am planning to compliant in consumer court for the same. Could you please help me out on how I can escalate this matter, so that Samsung can improve their product?For a reputed company like Samsung, it is totally unacceptable to release a product without giving accurate specifications.",61 people found this helpful,R3FDVMZE571QIM,,SAMSUNG-Gear-S3-Frontier-Smartwatch,B01N6OLO8U,3.0,B01N6OLO8U,61
892,3.0 out of 5 stars,Good to have if you have extra money !!!,2019-02-11,Verified Purchase,"To be brief, I find it useless. But read on to find out why. I bought it because it looks incredible, physically. However: - When in standby mode, the screen degrades the quality and the faces look low res. - When used with iPhone, there are no good watch faces at all. Seriously.The only good watch face is one that comes stock that has 2 circles on the sides, one with the weather and one with sunrise/sunset time. I want a watch that does the following: Looks amazing and manly, shows the time at all times, shows the weather, shows steps, shows calories burned, displays notifications and the rest is optional. - It has an always on display but it only lasts 1 day with it on. - It now has a continuous heart rate, but if you have this feature on, it will die before you go to bed. - It has GPS tracking but it will die in less than a day with it on - It has sleep tracking but there will be no battery left to track your sleep, so you'll likely charge it at night. - It has no map app, no GPS directions, you can't use it to guide you around. - The cool spinning gear, gets rotated due to rubbing on clothes and that triggers the watch to wake up, distracting you and other people, wasting extra battery, etc.I emailed Samsung about it and they included an option to disable the gear from waking up the watch in the latest software. One feature that it does great is take phone calls from your wrist.The speaker is loud and clear, but who makes phone calls anymore? So I have used this feature less than 5 times in 1 year. Another feature that's great is being able to play music right off the watch on it's built in speaker. I love this ability but there don't seem many opportunities to use it as I'd rather use headphones on the go and a bluetooth speaker at home. And finally, it's just too big!A standard men watch is 42mm, this is 46mm and it's quite high too due to it's rotating bezel. While I've gotten used to it's size, my clothes haven't. Dress shirts will feel tight around your wrist with the watch on and your wrist will hurt when you wear a winter jacket that's tight around the wrists to keep you warm. Nowadays, it just sits in it's charger and I don't have much opportunity to use it.",47 people found this helpful,RGSBJMKKMLSDC,,SAMSUNG-Gear-S3-Frontier-Smartwatch,B01N6OLO8U,3.0,B01N6OLO8U,47
893,5.0 out of 5 stars,BEST SMARTWATCH EVER...ALTHOUGH MISS THE E-SIM FEATURE !!!,2018-11-09,Verified Purchase,"I was using Pebble Smartwatch before this which used to give me 7-10 days battery life...But i needed an upgrade so after researching a lot i thought of buying this as it works with my iphone too...Although i cant use all its features on iphone...it still does the important ones !!!I love the apps available on the app store and the watch faces are all awesome !!!I love that i can store music on it...i dont need to carry my phone for music while running anymore...Its GPS is almost perfect at par with Garmin !!!Its Heart rate monitor is good but not perfect...The swivelling bezel is what i love the most....it feels awesome to use the watch...Although its a bit big but very light...All in all perfect for any type of work, leisure or workout !!!",33 people found this helpful,R2T98QU99TJOJ5,,SAMSUNG-Gear-S3-Frontier-Smartwatch,B01N6OLO8U,5.0,B01N6OLO8U,33
894,5.0 out of 5 stars,best Android smartwatch till date,2018-07-18,Verified Purchase,"best Android smartwatch till date. paired it with Note8 and the combo is a beast...!! Although iPhone users can also pair with this but I recommend Samsung phone users to go for this phone. its elegant, rugged and classic at the same time..!!",35 people found this helpful,RU6UHNHRXIN92,,SAMSUNG-Gear-S3-Frontier-Smartwatch,B01N6OLO8U,5.0,B01N6OLO8U,35
895,5.0 out of 5 stars,The best watch!,2017-11-14,Verified Purchase,Excellent watch and great seller. The watch for me gives me a run of 3.5 to 4 full days on a single charge. No issues faced (As of now). Enjoying the watch. Great buy!!,44 people found this helpful,R97LR6UYWYADF,,SAMSUNG-Gear-S3-Frontier-Smartwatch,B01N6OLO8U,5.0,B01N6OLO8U,44
896,1.0 out of 5 stars,DO NOT BUY - You will be cheated,2019-08-18,Verified Purchase,DO NOT BUY. Amazon has cheated royally. The Box did not contain any manual or warranty card. The product is not working at all. Quality is very very Bad. TOTAL FRAUD Product.,2 people found this helpful,R3J8ZZVA4R6H9X,,SHINETEL-Bluetooth-Smartwatch-Compatible-Mobile,B07NRXQB7N,1.0,B07NRXQB7N,2
897,1.0 out of 5 stars,Not the product as shown,2019-07-12,Verified Purchase,"The product was not working, it had no battery sent with it, no instruction manual and it didn't come on.",2 people found this helpful,R1HRAO73TIDKVP,,SHINETEL-Bluetooth-Smartwatch-Compatible-Mobile,B07NRXQB7N,1.0,B07NRXQB7N,2
898,1.0 out of 5 stars,Bad product,2019-11-02,Verified Purchase,"Worst product.I had wasted my money.Everything in this watch is worst touch poor screen poor camera poor everything bad. Why to buy such a watch. If u want,  then buy some premium watch, it will not solve any purpose of yours .",,RS5T9H910XAFW,,SHINETEL-Bluetooth-Smartwatch-Compatible-Mobile,B07NRXQB7N,1.0,B07NRXQB7N,0
899,1.0 out of 5 stars,Defective piece received.,2019-10-09,Verified Purchase,Defective product received.. Not able to charge.. Tried many times but smart watch unable to charge due to it's a Defect what I received.,,R2ZXDDV3P4LQP8,,SHINETEL-Bluetooth-Smartwatch-Compatible-Mobile,B07NRXQB7N,1.0,B07NRXQB7N,0
900,4.0 out of 5 stars,Good watch,2019-10-28,Verified Purchase,"I purchased two units of this watch, one is working very well while another stoped working just after two days of use.",,RFO7CNZDYT9EZ,,SHINETEL-Bluetooth-Smartwatch-Compatible-Mobile,B07NRXQB7N,4.0,B07NRXQB7N,0
901,3.0 out of 5 stars,Network issue,2019-08-08,Verified Purchase,"Network issue,",One person found this helpful,R4D1F00BTK2BN,,SHINETEL-Bluetooth-Smartwatch-Compatible-Mobile,B07NRXQB7N,3.0,B07NRXQB7N,One
902,1.0 out of 5 stars,Worst quality - use for few days and throw,2019-12-05,Verified Purchase,Stopped working after 10 days ...not charging at all. Tried replacing battery but same issue. Have to throw it away now ....,,R1XVIB7Y2BG4GB,,SHINETEL-Bluetooth-Smartwatch-Compatible-Mobile,B07NRXQB7N,1.0,B07NRXQB7N,0
903,5.0 out of 5 stars,Value for money,2019-09-28,Verified Purchase,Value for money...,One person found this helpful,R2P0ARJYQI4BMC,,SHINETEL-Bluetooth-Smartwatch-Compatible-Mobile,B07NRXQB7N,5.0,B07NRXQB7N,One
904,5.0 out of 5 stars,Very good product,2019-09-29,Verified Purchase,Nice one,One person found this helpful,R1NWWK7NWDJDPM,,SHINETEL-Bluetooth-Smartwatch-Compatible-Mobile,B07NRXQB7N,5.0,B07NRXQB7N,One
